TransactionID,UserID,Timestamp,TransactionAmount,TransactionType,AccountBalance,Anomaly
5297,1047,2024-07-12 14:04:22.543492,748.07,Deposit,22326.18999999989,0
5298,1005,2024-02-08 23:57:40.543492,4887.74,Withdrawal,23792.51199999989,0
5299,1088,2025-01-03 18:56:43.543492,2959.45,Loan Payment,22904.67699999989,0
5300,1055,2024-06-15 05:46:40.543492,2573.36,Deposit,22132.66899999989,0
5301,1058,2024-08-20 04:00:28.543492,2639.62,Withdrawal,22924.554999999888,0
5302,1028,2024-04-15 07:40:43.543492,1115.58,Withdrawal,22589.88099999989,0
5303,1070,2024-06-03 05:45:25.543492,3607.58,Loan Payment,21507.606999999887,0
5304,1076,2024-02-22 12:55:40.543492,469.66,Withdrawal,21366.708999999886,0
5305,1017,2024-12-26 08:05:36.543492,2887.95,Withdrawal,22233.093999999885,0
5306,1001,2025-01-14 12:38:42.543492,2875.31,Deposit,23095.686999999885,0
5307,1007,2024-02-10 11:35:09.543492,4575.23,Loan Payment,21723.117999999886,0
5308,1074,2024-10-12 15:07:34.543492,2654.6,Loan Payment,20926.737999999885,0
5309,1096,2024-07-15 22:15:31.543492,728.46,Deposit,21145.275999999885,0
5310,1053,2024-11-10 08:40:47.543492,2885.13,Loan Disbursement,22010.814999999886,0
5311,1037,2024-03-13 01:07:02.543492,502.07,Deposit,21860.193999999887,0
5312,1047,2024-12-13 06:32:28.543492,1058.78,Deposit,22177.827999999885,0
5313,1026,2024-02-18 08:33:57.543492,203.99,Loan Disbursement,22116.630999999885,0
5314,1019,2024-06-10 05:55:26.543492,2590.8,Withdrawal,21339.390999999883,0
5315,1011,2024-03-13 16:18:58.543492,468.44,Loan Payment,21198.858999999884,0
5316,1042,2024-06-13 02:22:55.543492,2373.5,Loan Payment,21910.908999999883,0
5317,1060,2024-09-28 09:57:48.543492,4668.08,Loan Disbursement,23311.332999999882,0
5318,1030,2024-04-09 19:24:13.543492,3612.82,Loan Payment,24395.178999999884,0
5319,1090,2024-10-04 22:27:26.543492,433.19,Loan Disbursement,24265.221999999885,0
5320,1095,2024-06-28 13:58:29.543492,1159.84,Withdrawal,24613.173999999886,0
5321,1060,2024-08-21 23:21:25.543492,3384.63,Loan Disbursement,25628.562999999886,0
5322,1073,2024-07-06 14:32:14.543492,4478.77,Loan Payment,24284.931999999884,0
5323,1066,2024-06-28 06:07:53.543492,212.95,Loan Payment,24348.816999999883,0
5324,1090,2024-09-11 15:18:19.543492,4071.63,Loan Disbursement,23127.32799999988,0
5325,1034,2024-07-13 09:18:00.543492,2830.98,Loan Payment,22278.03399999988,0
5326,1094,2024-07-19 20:37:48.543492,2753.15,Loan Disbursement,23103.97899999988,0
5327,1014,2024-03-08 15:59:24.543492,4791.18,Loan Payment,24541.33299999988,0
5328,1015,2024-11-27 21:00:39.543492,3750.84,Deposit,23416.08099999988,0
5329,1012,2024-12-13 07:24:47.543492,4258.09,Withdrawal,24693.507999999878,0
5330,1034,2024-04-25 11:00:31.543492,1802.28,Loan Payment,25234.19199999988,0
5331,1074,2025-01-28 15:21:00.543492,2794.1,Loan Payment,26072.42199999988,0
5332,1058,2024-10-25 08:29:49.543492,3096.26,Loan Payment,25143.543999999878,0
5333,1020,2024-10-16 16:59:59.543492,1641.84,Loan Disbursement,24650.99199999988,0
5334,1053,2024-06-05 05:37:02.543492,2872.73,Loan Payment,25512.810999999878,0
5335,1074,2025-01-10 04:02:27.543492,1221.44,Loan Disbursement,25146.378999999877,0
5336,1029,2024-02-02 03:40:36.543492,759.71,Loan Payment,25374.291999999878,0
5337,1047,2024-10-25 22:02:46.543492,1901.15,Deposit,25944.63699999988,0
5338,1034,2024-10-07 01:13:23.543492,3709.48,Deposit,27057.48099999988,0
5339,1085,2024-10-14 11:50:19.543492,4585.13,Withdrawal,28433.01999999988,0
5340,1037,2024-04-12 08:52:09.543492,2315.68,Loan Disbursement,27738.31599999988,0
5341,1030,2024-09-25 08:24:40.543492,3231.98,Withdrawal,28707.90999999988,0
5342,1077,2024-09-22 16:26:46.543492,560.03,Loan Payment,28539.90099999988,0
5343,1023,2024-09-27 12:11:00.543492,4527.1,Loan Payment,27181.77099999988,0
5344,1048,2024-03-03 23:48:07.543492,2864.59,Deposit,28041.14799999988,0
5345,1095,2024-12-27 12:31:57.543492,3912.67,Withdrawal,29214.94899999988,0
5346,1099,2025-01-11 05:36:47.543492,3982.48,Loan Payment,28020.20499999988,0
5347,1031,2024-10-05 18:53:15.543492,1319.58,Loan Payment,28416.07899999988,0
5348,1054,2024-06-13 11:05:14.543492,2669.41,Loan Disbursement,29216.90199999988,0
5349,1078,2024-02-25 03:34:07.543492,4804.37,Loan Payment,27775.59099999988,0
5350,1057,2025-01-04 03:49:44.543492,493.69,Withdrawal,27627.48399999988,0
5351,1098,2024-11-27 15:30:56.543492,3431.1,Deposit,26598.15399999988,0
5352,1002,2024-11-10 12:49:36.543492,4813.21,Deposit,28042.11699999988,0
5353,1079,2024-10-10 20:33:55.543492,1537.86,Loan Payment,28503.47499999988,0
5354,1068,2024-08-21 18:12:32.543492,4314.17,Loan Payment,27209.22399999988,0
5355,1084,2024-12-30 15:01:57.543492,4671.6,Loan Payment,25807.74399999988,0
5356,1009,2024-08-27 22:52:21.543492,3748.08,Loan Disbursement,26932.167999999878,0
5357,1082,2024-10-26 18:27:44.543492,1195.08,Loan Payment,26573.643999999877,0
5358,1024,2024-11-09 06:12:42.543492,1703.3,Loan Payment,26062.653999999875,0
5359,1067,2024-02-07 11:45:50.543492,227.26,Loan Disbursement,26130.831999999875,0
5360,1060,2024-03-15 22:28:34.543492,4165.69,Withdrawal,24881.124999999876,0
5361,1028,2024-10-11 03:43:54.543492,4255.58,Loan Disbursement,26157.798999999875,0
5362,1018,2024-11-05 16:54:00.543492,3181.92,Deposit,25203.222999999874,0
5363,1042,2024-12-08 21:29:09.543492,1795.01,Loan Disbursement,25741.725999999875,0
5364,1065,2024-03-02 08:52:55.543492,430.21,Loan Disbursement,25870.788999999873,0
5365,1073,2024-12-03 18:01:20.543492,3777.64,Withdrawal,24737.496999999872,0
5366,1060,2024-11-30 23:51:51.543492,3646.3,Withdrawal,23643.606999999873,0
5367,1042,2024-12-10 19:46:54.543492,4567.38,Loan Payment,22273.392999999873,0
5368,1024,2024-03-08 12:55:33.543492,3666.13,Loan Disbursement,23373.231999999873,0
5369,1019,2024-11-17 11:55:04.543492,4152.04,Withdrawal,22127.61999999987,0
5370,1047,2024-02-13 01:28:41.543492,3742.48,Deposit,23250.36399999987,0
5371,1082,2024-04-02 10:34:44.543492,3171.9,Loan Payment,22298.79399999987,0
5372,1086,2024-08-20 22:15:44.543492,2163.48,Loan Disbursement,22947.837999999872,0
5373,1023,2024-05-17 09:33:12.543492,4515.48,Deposit,21593.193999999872,0
5374,1010,2024-09-08 22:08:49.543492,3272.29,Withdrawal,22574.88099999987,0
5375,1097,2024-02-15 14:21:03.543492,2021.86,Loan Payment,23181.43899999987,0
5376,1054,2024-09-11 16:36:20.543492,463.17,Deposit,23320.389999999872,0
5377,1027,2024-04-24 11:01:58.543492,1488.99,Loan Disbursement,23767.086999999872,0
5378,1068,2024-06-12 01:15:28.543492,2741.45,Deposit,24589.521999999874,0
5379,1062,2024-08-13 22:57:01.543492,1414.4,Loan Payment,25013.841999999873,0
5380,1058,2024-11-04 12:42:44.543492,1145.11,Loan Disbursement,24670.308999999874,0
5381,1004,2024-10-27 19:16:22.543492,2660.6,Loan Disbursement,25468.488999999874,0
5382,1050,2024-10-07 17:22:13.543492,890.61,Deposit,25201.305999999873,0
5383,1020,2024-06-18 00:35:28.543492,4012.03,Loan Payment,23997.696999999873,0
5384,1011,2024-07-15 19:12:30.543492,2447.62,Loan Disbursement,23263.410999999873,0
5385,1049,2024-05-20 13:19:21.543492,2890.62,Loan Payment,22396.22499999987,0
5386,1003,2024-10-12 19:52:48.543492,779.55,Withdrawal,22162.35999999987,0
5387,1041,2024-06-08 09:24:58.543492,1656.65,Deposit,21665.36499999987,0
5388,1083,2024-10-06 14:35:53.543492,2079.94,Loan Payment,21041.38299999987,0
5389,1037,2024-11-12 23:40:52.543492,4050.65,Withdrawal,22256.57799999987,0
5390,1024,2024-07-02 13:30:37.543492,3862.29,Withdrawal,21097.890999999872,0
5391,1013,2024-04-19 20:33:50.543492,1153.74,Loan Payment,20751.768999999873,0
5392,1074,2024-12-16 20:46:16.543492,3100.09,Loan Payment,21681.79599999987,0
5393,1031,2024-11-09 17:02:02.543492,1255.11,Deposit,22058.32899999987,0
5394,1010,2024-04-15 14:06:23.543492,4941.82,Deposit,20575.782999999872,0
5395,1060,2024-06-17 11:47:16.543492,4763.01,Loan Disbursement,22004.68599999987,0
5396,1017,2024-12-03 15:46:26.543492,2838.16,Deposit,21153.23799999987,0
5397,1026,2024-08-29 01:26:37.543492,3509.57,Loan Payment,22206.10899999987,0
5398,1054,2024-02-16 00:48:45.543492,4017.08,Loan Disbursement,21000.98499999987,0
5399,1053,2024-05-09 12:05:34.543492,3618.94,Withdrawal,22086.66699999987,0
5400,1081,2024-12-13 09:20:31.543492,3514.15,Withdrawal,21032.42199999987,0
5401,1086,2025-01-18 12:06:10.543492,4794.84,Loan Payment,22470.873999999872,0
5402,1074,2024-07-16 19:16:17.543492,3002.46,Loan Disbursement,21570.13599999987,0
5403,1020,2024-06-08 16:19:01.543492,3199.7,Loan Disbursement,22530.04599999987,0
5404,1043,2025-01-29 21:27:12.543492,4253.88,Deposit,23806.20999999987,0
5405,1004,2024-07-19 08:58:23.543492,3365.96,Withdrawal,24815.997999999872,0
5406,1086,2024-09-08 18:13:42.543492,3678.02,Withdrawal,25919.40399999987,0
5407,1040,2024-08-09 00:55:53.543492,1209.13,Deposit,26282.142999999873,0
5408,1058,2024-10-03 08:02:45.543492,1887.77,Withdrawal,25715.811999999874,0
5409,1088,2024-03-08 09:07:41.543492,779.14,Deposit,25482.069999999876,0
5410,1053,2024-05-21 12:50:46.543492,2553.54,Withdrawal,24716.007999999874,0
5411,1073,2024-09-14 12:15:02.543492,2305.85,Withdrawal,25407.762999999875,0
5412,1021,2024-05-16 01:55:47.543492,4985.96,Withdrawal,26903.550999999876,0
5413,1082,2024-11-22 10:10:24.543492,3075.48,Deposit,27826.194999999876,0
5414,1064,2024-06-07 11:12:44.543492,3942.9,Withdrawal,26643.324999999877,0
5415,1063,2024-09-24 14:14:28.543492,1703.37,Withdrawal,26132.31399999988,0
5416,1070,2024-06-27 04:30:57.543492,4166.15,Loan Disbursement,24882.468999999877,0
5417,1003,2025-01-30 03:44:04.543492,3094.67,Withdrawal,25810.86999999988,0
5418,1064,2024-05-17 20:24:33.543492,3500.11,Loan Payment,26860.90299999988,0
5419,1014,2024-06-23 07:51:27.543492,1507.43,Withdrawal,27313.131999999878,0
5420,1075,2024-03-14 08:40:21.543492,2765.76,Withdrawal,26483.40399999988,0
5421,1021,2024-06-19 03:41:47.543492,3188.48,Loan Disbursement,27439.94799999988,0
5422,1085,2024-09-23 05:57:15.543492,2966.02,Loan Disbursement,28329.75399999988,0
5423,1046,2024-10-15 12:35:52.543492,4580.21,Deposit,29703.81699999988,0
5424,1080,2024-04-20 12:08:56.543492,4496.45,Deposit,28354.881999999878,0
5425,1092,2024-11-18 09:41:25.543492,4856.37,Loan Payment,26897.970999999878,0
5426,1045,2024-12-03 07:48:16.543492,3353.77,Loan Disbursement,25891.839999999876,1
5427,1013,2024-05-31 17:27:22.543492,4860.97,Deposit,27350.130999999878,0
5428,1049,2024-04-08 12:18:42.543492,4170.77,Deposit,28601.361999999877,0
5429,1019,2024-10-17 21:43:08.543492,1390.62,Deposit,28184.175999999876,0
5430,1049,2024-11-09 12:24:22.543492,2165.81,Loan Disbursement,28833.918999999874,0
5431,1032,2024-03-06 02:48:17.543492,1230.04,Loan Disbursement,29202.930999999873,0
5432,1058,2024-12-26 16:12:23.543492,70.78,Loan Payment,29224.164999999874,0
5433,1042,2024-07-03 15:09:24.543492,980.84,Loan Disbursement,28929.912999999873,0
5434,1078,2025-01-17 09:07:44.543492,70.1,Loan Disbursement,28908.882999999874,0
5435,1011,2024-08-11 02:40:05.543492,3613.2,Loan Disbursement,27824.922999999875,0
5436,1039,2024-12-01 13:11:34.543492,2156.39,Loan Payment,28471.839999999876,0
5437,1019,2024-05-02 22:03:44.543492,1597.24,Withdrawal,27992.667999999878,0
5438,1093,2024-10-17 04:22:03.543492,3820.52,Withdrawal,26846.51199999988,0
5439,1037,2024-02-17 13:15:13.543492,4170.81,Deposit,25595.26899999988,0
5440,1002,2024-03-05 12:41:29.543492,4877.73,Withdrawal,24131.94999999988,0
5441,1027,2024-11-13 18:06:02.543492,3227.97,Withdrawal,23163.55899999988,0
5442,1055,2024-03-01 08:38:44.543492,2334.57,Loan Payment,23863.92999999988,0
5443,1089,2024-03-02 20:58:32.543492,1561.06,Loan Payment,24332.24799999988,0
5444,1093,2024-12-05 00:55:49.543492,1150.48,Withdrawal,24677.39199999988,0
5445,1012,2024-03-14 00:43:55.543492,1103.98,Withdrawal,25008.58599999988,0
5446,1076,2024-02-18 03:35:52.543492,2075.49,Withdrawal,25631.23299999988,0
5447,1065,2024-09-12 13:37:35.543492,4959.34,Deposit,27119.03499999988,0
5448,1036,2024-06-15 00:13:37.543492,54.23,Loan Payment,27102.76599999988,0
5449,1048,2024-05-22 03:50:00.543492,1026.17,Withdrawal,27410.61699999988,0
5450,1065,2024-02-06 12:59:07.543492,982.55,Loan Disbursement,27705.381999999878,0
5451,1035,2024-09-01 15:58:05.543492,3599.74,Withdrawal,28785.303999999876,0
5452,1053,2024-12-27 19:01:15.543492,1794.8,Loan Disbursement,29323.743999999875,0
5453,1025,2024-12-22 15:19:14.543492,2313.44,Deposit,30017.775999999874,0
5454,1074,2025-01-06 20:57:31.543492,785.69,Loan Disbursement,30253.482999999873,0
5455,1071,2024-05-04 07:41:42.543492,2054.74,Loan Payment,30869.90499999987,0
5456,1039,2024-12-30 01:33:36.543492,560.84,Deposit,31038.156999999872,0
5457,1042,2025-01-07 05:07:46.543492,2688.56,Deposit,30231.588999999873,0
5458,1021,2024-09-27 20:53:57.543492,534.79,Withdrawal,30392.025999999874,0
5459,1019,2025-01-07 06:12:02.543492,3963.02,Deposit,31580.931999999873,0
5460,1007,2024-04-12 12:53:55.543492,2854.68,Deposit,32437.335999999872,0
5461,1028,2024-06-12 08:28:43.543492,3633.64,Loan Disbursement,33527.42799999987,0
5462,1039,2024-08-19 12:34:30.543492,2121.66,Withdrawal,34163.925999999876,0
5463,1089,2024-09-27 09:24:01.543492,1938.38,Loan Payment,33582.41199999988,0
5464,1029,2024-03-12 19:55:28.543492,536.13,Withdrawal,33421.57299999987,0
5465,1080,2024-10-10 16:15:34.543492,2643.09,Loan Payment,32628.645999999877,0
5466,1083,2024-10-02 07:04:07.543492,2596.79,Loan Disbursement,31849.608999999877,0
5467,1054,2024-12-14 15:30:26.543492,2367.11,Deposit,31139.475999999875,0
5468,1015,2024-04-29 21:15:26.543492,3715.57,Deposit,32254.146999999874,0
5469,1045,2024-12-04 08:04:22.543492,4170.9,Withdrawal,31002.876999999873,0
5470,1061,2024-10-06 15:05:44.543492,3766.41,Withdrawal,29872.953999999874,0
5471,1006,2024-09-23 19:57:35.543492,762.14,Withdrawal,29644.311999999874,0
5472,1079,2024-02-19 21:19:11.543492,3129.19,Deposit,28705.554999999873,0
5473,1044,2024-05-16 17:21:19.543492,447.6,Deposit,28839.83499999987,0
5474,1058,2024-02-09 15:42:08.543492,3488.38,Loan Disbursement,29886.34899999987,0
5475,1055,2024-02-08 18:27:13.543492,1940.1,Loan Payment,29304.318999999872,0
5476,1047,2024-08-03 17:14:51.543492,705.87,Withdrawal,29516.07999999987,0
5477,1026,2024-12-29 16:54:19.543492,4317.15,Deposit,30811.22499999987,0
5478,1052,2024-11-03 01:40:13.543492,3089.34,Loan Payment,31738.02699999987,0
5479,1086,2024-10-04 19:45:36.543492,1805.89,Withdrawal,32279.79399999987,0
5480,1087,2024-08-02 17:32:09.543492,202.1,Withdrawal,32219.16399999987,0
5481,1072,2024-05-04 15:03:33.543492,2709.69,Loan Payment,33032.070999999865,0
5482,1034,2024-02-17 21:53:41.543492,4619.97,Loan Payment,34418.06199999987,0
5483,1050,2024-07-17 03:19:25.543492,3002.08,Loan Payment,33517.437999999864,0
5484,1083,2024-05-26 12:37:48.543492,4859.67,Deposit,32059.536999999866,0
5485,1036,2025-01-27 19:51:49.543492,725.43,Loan Disbursement,32277.165999999866,0
5486,1080,2024-09-02 04:14:30.543492,2863.11,Withdrawal,31418.232999999866,0
5487,1094,2024-11-21 16:42:10.543492,4000.72,Withdrawal,30218.016999999865,0
5488,1056,2024-02-03 07:57:02.543492,2651.43,Loan Payment,29422.587999999865,0
5489,1007,2024-02-06 21:13:47.543492,500.78,Deposit,29272.353999999865,0
5490,1078,2024-05-17 10:31:00.543492,2935.29,Loan Payment,30152.940999999864,0
5491,1094,2024-12-14 22:07:20.543492,3078.1,Deposit,29229.510999999864,0
5492,1093,2024-06-02 05:12:29.543492,3657.11,Loan Disbursement,30326.643999999866,0
5493,1019,2024-04-11 01:47:07.543492,3818.0,Withdrawal,29181.243999999864,0
5494,1052,2024-07-18 02:20:25.543492,3865.32,Withdrawal,30340.839999999866,0
5495,1011,2024-08-15 02:35:04.543492,3334.05,Deposit,29340.624999999865,0
5496,1048,2024-02-06 13:10:59.543492,1118.27,Loan Disbursement,29005.143999999866,0
5497,1016,2024-07-30 04:12:42.543492,2050.97,Loan Disbursement,28389.852999999865,0
5498,1063,2024-03-30 07:41:04.543492,3891.84,Withdrawal,29557.404999999864,0
5499,1041,2024-12-07 14:47:39.543492,4769.46,Withdrawal,30988.242999999864,0
5500,1093,2024-06-12 02:51:39.543492,440.79,Loan Payment,30856.005999999863,0
5501,1028,2024-05-31 03:53:40.543492,2700.91,Deposit,30045.732999999862,0
5502,1018,2024-09-29 22:22:56.543492,1596.99,Withdrawal,29566.63599999986,0
5503,1010,2024-09-13 20:09:05.543492,1165.7,Loan Disbursement,29916.34599999986,0
5504,1097,2024-09-04 21:56:41.543492,2553.76,Loan Disbursement,30682.47399999986,0
5505,1049,2024-06-17 22:43:33.543492,3050.14,Withdrawal,31597.51599999986,0
5506,1070,2024-11-06 15:16:38.543492,98.37,Loan Disbursement,31627.02699999986,0
5507,1057,2024-09-23 11:58:40.543492,3912.02,Deposit,30453.42099999986,0
5508,1033,2024-02-20 09:40:35.543492,4108.42,Loan Disbursement,31685.946999999862,0
5509,1019,2024-06-30 06:18:56.543492,4829.28,Loan Disbursement,33134.73099999986,0
5510,1049,2024-12-02 04:52:59.543492,944.19,Withdrawal,32851.47399999986,0
5511,1087,2024-08-17 23:20:26.543492,2993.04,Deposit,31953.56199999986,0
5512,1009,2024-05-03 12:34:16.543492,2161.8,Deposit,32602.10199999986,0
5513,1031,2024-04-12 08:54:55.543492,1707.4,Loan Payment,33114.32199999986,0
5514,1051,2024-05-06 02:51:03.543492,2849.89,Deposit,32259.35499999986,0
5515,1014,2024-12-13 00:48:33.543492,3922.8,Loan Payment,33436.19499999986,0
5516,1083,2024-12-22 19:55:38.543492,164.11,Withdrawal,33386.96199999986,0
5517,1002,2024-02-07 13:22:04.543492,4848.53,Loan Disbursement,34841.52099999986,0
5518,1036,2024-05-22 23:19:49.543492,4058.91,Deposit,36059.193999999865,0
5519,1039,2025-01-08 04:37:46.543492,3768.21,Loan Payment,37189.65699999987,0
5520,1071,2024-10-27 07:58:33.543492,3813.92,Deposit,36045.48099999987,0
5521,1039,2024-12-15 23:48:28.543492,1975.85,Withdrawal,36638.235999999866,0
5522,1055,2024-06-19 02:28:56.543492,3770.52,Loan Payment,35507.07999999986,0
5523,1022,2024-03-04 22:59:38.543492,1964.51,Loan Payment,34917.72699999986,0
5524,1010,2025-01-18 16:47:13.543492,4498.6,Loan Payment,36267.30699999986,0
5525,1063,2024-03-28 10:29:30.543492,927.25,Withdrawal,36545.481999999865,0
5526,1007,2024-09-10 07:53:31.543492,1497.12,Loan Payment,36994.617999999864,0
5527,1092,2024-08-23 11:31:19.543492,2779.12,Loan Disbursement,36160.88199999987,0
5528,1093,2024-05-17 09:06:59.543492,1630.09,Withdrawal,36649.90899999987,0
5529,1055,2024-10-16 13:41:26.543492,2149.97,Loan Disbursement,36004.91799999987,0
5530,1059,2024-12-04 13:18:45.543492,2487.49,Loan Disbursement,35258.670999999864,0
5531,1009,2024-12-20 13:15:36.543492,4288.95,Withdrawal,36545.35599999986,0
5532,1038,2024-07-07 20:41:28.543492,2639.8,Deposit,37337.295999999864,0
5533,1027,2024-07-29 19:49:48.543492,1844.18,Loan Disbursement,37890.549999999865,0
5534,1048,2025-01-09 12:05:48.543492,1276.29,Withdrawal,38273.43699999987,0
5535,1035,2024-10-15 10:34:27.543492,2072.95,Loan Disbursement,37651.551999999865,0
5536,1012,2024-11-16 06:17:54.543492,2602.89,Loan Payment,38432.41899999986,0
5537,1095,2024-02-05 18:02:55.543492,3743.27,Loan Disbursement,37309.437999999864,0
5538,1035,2024-09-04 17:40:50.543492,649.19,Loan Disbursement,37504.19499999986,0
5539,1025,2024-03-17 03:26:38.543492,1146.97,Loan Disbursement,37160.10399999986,0
5540,1085,2024-07-05 16:38:45.543492,1929.29,Loan Payment,36581.316999999864,0
5541,1003,2024-05-25 14:00:32.543492,1833.97,Loan Disbursement,36031.125999999866,0
5542,1094,2024-11-18 16:48:10.543492,1989.15,Withdrawal,35434.38099999986,0
5543,1081,2024-07-11 20:59:44.543492,3977.93,Loan Disbursement,36627.759999999864,0
5544,1063,2024-11-10 02:15:24.543492,1654.56,Withdrawal,37124.127999999866,0
5545,1037,2024-09-01 04:05:28.543492,2534.4,Loan Disbursement,37884.447999999866,0
5546,1087,2024-07-24 22:26:18.543492,3138.34,Loan Disbursement,38825.949999999866,0
5547,1086,2024-07-09 06:55:11.543492,1199.28,Loan Disbursement,38466.16599999987,0
5548,1021,2024-04-27 19:19:36.543492,3607.54,Deposit,39548.42799999987,0
5549,1001,2024-12-18 04:25:17.543492,2758.2,Deposit,38720.96799999987,0
5550,1030,2024-09-14 18:21:32.543492,2261.57,Loan Payment,38042.49699999987,0
5551,1010,2024-10-19 07:36:08.543492,4058.43,Withdrawal,36824.96799999987,0
5552,1091,2024-03-14 13:44:15.543492,1255.3,Loan Payment,36448.37799999987,0
5553,1045,2024-09-12 11:28:58.543492,4421.72,Withdrawal,35121.86199999987,0
5554,1095,2024-04-22 14:40:44.543492,2827.19,Loan Payment,34273.70499999987,0
5555,1061,2024-02-02 01:21:15.543492,3065.42,Loan Payment,33354.07899999987,0
5556,1068,2024-10-31 20:05:39.543492,4381.54,Loan Disbursement,32039.61699999987,0
5557,1063,2024-07-09 16:56:46.543492,4097.03,Loan Disbursement,30810.50799999987,0
5558,1009,2024-03-09 22:14:19.543492,3027.73,Loan Disbursement,29902.18899999987,0
5559,1039,2024-04-07 01:17:38.543492,3778.28,Loan Disbursement,28768.70499999987,0
5560,1023,2024-05-12 18:28:29.543492,2194.93,Loan Disbursement,29427.18399999987,0
5561,1098,2024-03-27 15:44:04.543492,2759.52,Loan Payment,28599.32799999987,0
5562,1043,2024-11-27 22:18:07.543492,357.25,Withdrawal,28706.50299999987,0
5563,1059,2024-08-21 12:03:29.543492,494.8,Deposit,28558.06299999987,0
5564,1061,2024-12-15 05:23:31.543492,4155.66,Deposit,27311.36499999987,0
5565,1086,2024-08-07 16:08:27.543492,345.37,Withdrawal,27207.75399999987,0
5566,1016,2024-05-14 18:31:05.543492,888.53,Deposit,26941.19499999987,0
5567,1064,2024-08-25 11:31:19.543492,3989.37,Loan Payment,25744.383999999867,0
5568,1094,2024-03-19 09:10:57.543492,55.67,Withdrawal,25761.084999999868,0
5569,1094,2024-10-20 12:23:03.543492,1447.9,Withdrawal,26195.454999999867,0
5570,1056,2024-07-30 19:47:06.543492,2940.99,Deposit,25313.15799999987,0
5571,1054,2024-02-09 21:22:47.543492,2997.48,Deposit,24413.91399999987,0
5572,1052,2024-04-21 04:17:24.543492,3896.91,Loan Payment,23244.84099999987,0
5573,1055,2024-08-24 01:20:39.543492,2554.33,Loan Disbursement,24011.13999999987,0
5574,1097,2024-12-07 16:22:00.543492,2571.54,Withdrawal,24782.601999999868,0
5575,1008,2024-02-14 12:06:08.543492,3640.29,Loan Disbursement,23690.51499999987,0
5576,1021,2024-02-19 02:06:27.543492,2518.19,Deposit,22935.05799999987,0
5577,1012,2024-03-09 09:35:09.543492,3062.03,Withdrawal,22016.44899999987,0
5578,1088,2024-04-01 12:51:54.543492,4493.98,Loan Disbursement,23364.64299999987,0
5579,1047,2024-07-09 11:26:10.543492,2037.18,Loan Payment,22753.48899999987,0
5580,1017,2024-05-24 12:42:15.543492,1956.37,Loan Payment,22166.57799999987,0
5581,1075,2024-02-11 07:16:05.543492,67.57,Loan Payment,22146.30699999987,0
5582,1039,2024-08-08 15:11:17.543492,3086.46,Withdrawal,23072.244999999868,0
5583,1016,2024-05-06 20:32:30.543492,197.37,Withdrawal,23013.03399999987,0
5584,1014,2024-12-17 08:43:49.543492,2545.54,Withdrawal,22249.37199999987,0
5585,1014,2024-03-19 16:35:11.543492,4030.96,Withdrawal,21040.083999999868,0
5586,1078,2024-03-24 01:11:19.543492,2772.11,Withdrawal,21871.71699999987,0
5587,1062,2024-02-26 02:40:25.543492,1384.7,Loan Disbursement,22287.12699999987,0
5588,1038,2024-02-22 11:36:27.543492,3941.53,Loan Disbursement,21104.66799999987,0
5589,1012,2024-03-20 05:12:56.543492,1385.1,Loan Payment,21520.19799999987,0
5590,1080,2024-07-01 09:51:50.543492,3678.51,Loan Disbursement,20416.64499999987,0
5591,1031,2024-10-13 01:22:15.543492,3070.78,Loan Disbursement,21337.87899999987,0
5592,1008,2024-02-16 10:26:33.543492,891.48,Loan Payment,21070.43499999987,0
5593,1039,2024-12-17 11:00:46.543492,4530.41,Loan Payment,19711.31199999987,0
5594,1019,2024-04-13 07:40:43.543492,1043.19,Deposit,19398.354999999872,0
5595,1089,2024-02-29 05:50:14.543492,4948.46,Loan Payment,20882.892999999873,0
5596,1090,2024-08-20 09:44:04.543492,86.19,Loan Disbursement,20908.749999999873,0
5597,1084,2024-08-16 14:01:28.543492,1354.24,Withdrawal,21315.021999999874,0
5598,1081,2024-07-03 22:34:31.543492,1039.31,Loan Payment,21003.228999999872,0
5599,1076,2025-01-11 23:00:32.543492,119.27,Deposit,21039.00999999987,0
5600,1079,2024-10-12 20:21:07.543492,3675.22,Loan Disbursement,19936.443999999872,0
5601,1072,2025-01-26 15:13:14.543492,3482.46,Deposit,20981.181999999873,1
5602,1062,2024-03-05 23:10:27.543492,3972.14,Deposit,19789.539999999874,0
5603,1075,2024-10-04 08:22:19.543492,1320.66,Loan Disbursement,19393.341999999873,0
5604,1043,2024-11-05 00:44:19.543492,2249.46,Deposit,18718.503999999873,0
5605,1037,2024-10-17 12:11:40.543492,3312.61,Loan Disbursement,17724.720999999874,0
5606,1082,2024-07-10 14:26:39.543492,2226.85,Deposit,18392.775999999874,0
5607,1059,2024-08-20 18:25:53.543492,3501.76,Withdrawal,17342.247999999876,0
5608,1070,2024-07-03 10:28:58.543492,3188.17,Loan Payment,18298.698999999873,0
5609,1098,2024-09-26 11:27:13.543492,617.51,Withdrawal,18113.445999999873,0
5610,1047,2024-03-18 15:43:50.543492,3916.16,Withdrawal,16938.597999999874,0
5611,1017,2024-05-23 22:18:38.543492,3617.35,Deposit,15853.392999999873,0
5612,1015,2024-11-11 14:59:42.543492,3296.38,Loan Payment,16842.306999999873,0
5613,1054,2024-02-12 17:35:13.543492,817.71,Loan Payment,16596.993999999875,0
